Time,Idc_bat_Discharge,Vdc_bat_Discharge
2525.5,1056.679848,359.26062
2526,1056.765276,359.25925
2526.5,1056.785646,359.25803
2527,1056.860112,359.25665
2527.5,1056.88233,359.25546
2528,1056.90963,359.25424
2528.5,1056.891003,359.25314
2529,1056.88023,359.25204
2529.5,1056.90249,359.25082
2530,1056.77103,359.2501
2530.5,1056.743352,359.24902
2531,1056.744066,359.24786
2531.5,1056.695682,359.24686
2532,1056.692028,359.24573
2532.5,1056.689592,359.2446
2533,1056.71517,359.24338
2533.5,1056.71538,359.24225
2534,1056.80925,359.2408
2534.5,1056.820443,359.23962
2535,1056.82458,359.2385
2535.5,1056.836655,359.2373
2536,1056.9048,359.23596
2536.5,1056.879537,359.2349
2537,1056.930042,359.2336
2537.5,1056.935796,359.23245
2538,1056.97998,359.2312
2538.5,1056.973617,359.23007
2539,1056.977208,359.2289
2539.5,1057.03521,359.2276
2540,1057.018347,359.2265
2540.5,1057.033026,359.2253
2541,1057.051737,359.22412
2541.5,1057.065975,359.22293
2542,1057.092498,359.22168
2542.5,1057.097622,359.22052
2543,1057.069566,359.21945
2543.5,1057.081473,359.21826
2544,1057.16016,359.2169
2544.5,1057.155687,359.21573
2545,1057.101402,359.21475
2545.5,1057.045836,359.21378
2546,1056.98901,359.2128
2546.5,1056.871473,359.212
2547,1056.868197,359.21088
2547.5,1056.870045,359.2099
2548,1056.920613,359.2086
2548.5,1056.977397,359.20724
2549,1056.98901,359.20605
2549.5,1057.062048,359.20468
2550,1057.06104,359.20355
2550.5,1057.132104,359.20218
2551,1057.207158,359.20078
2551.5,1057.24731,359.1995
2552,1057.248864,359.19836
2552.5,1057.281225,359.19708
2553,1057.27839,359.19595
2553.5,1057.281687,359.1948
2554,1057.27944,359.19363
2554.5,1057.277004,359.1925
2555,1057.24983,359.19144
2555.5,1057.222656,359.19037
2556,1057.224525,359.18924
2556.5,1057.077252,359.18854
2557,1057.066605,359.18744
2557.5,1057.082754,359.18625
2558,1057.036092,359.18524
2558.5,1057.005537,359.1842
2559,1056.947976,359.18323
2559.5,1056.913704,359.1822
2560,1056.798267,359.1814
2560.5,1056.75318,359.1804
2561,1056.754755,359.17923
2561.5,1056.728547,359.17813
2562,1056.724326,359.177
2562.5,1056.709962,359.1759
2563,1056.69669,359.17477
2563.5,1056.666513,359.17374
2564,1056.607818,359.17276
2564.5,1056.611913,359.17157
2565,1056.642804,359.17032
2565.5,1056.61143,359.16928
2566,1056.602673,359.16815
2566.5,1056.626718,359.16693
2567,1056.587427,359.1659
2567.5,1056.626844,359.1646
2568,1056.62844,359.16345
2568.5,1056.62613,359.1623
2569,1056.690348,359.16092
2569.5,1056.711957,359.1597
2570,1056.690033,359.1586
2570.5,1056.69501,359.1574
2571,1056.735288,359.15613
2571.5,1056.77628,359.15485
2572,1056.802572,359.1536
2572.5,1056.802257,359.15244
2573,1056.753936,359.1514
2573.5,1056.70425,359.15042
2574,1056.629217,359.14948
2574.5,1056.617163,359.14838
2575,1056.638373,359.14716
2575.5,1056.65091,359.14597
2576,1056.648894,359.1448
2576.5,1056.662733,359.14362
2577,1056.671385,359.14243
2577.5,1056.66939,359.14127
2578,1056.60996,359.1403
2578.5,1056.62718,359.13907
2579,1056.613257,359.13794
2579.5,1056.68934,359.13657
2580,1056.681255,359.1354
2580.5,1056.725145,359.13412
2581,1056.72672,359.13297
2581.5,1056.747447,359.1317
2582,1056.753873,359.13055
2582.5,1056.738228,359.12943
2583,1056.699903,359.1284
2583.5,1056.69585,359.12723
2584,1056.671385,359.12616
2584.5,1056.64818,359.12506
2585,1056.645177,359.1239
2585.5,1056.610254,359.12286
2586,1056.597738,359.12173
2586.5,1056.594987,359.1206
2587,1056.586335,359.11945
2587.5,1056.58728,359.1183
2588,1056.642552,359.11694
2588.5,1056.632493,359.1158
2589,1056.632493,359.11462
2589.5,1056.682473,359.1133
2590,1056.734196,359.11197
2590.5,1056.784827,359.11066
2591,1056.76263,359.10956
2591.5,1056.84621,359.10812
2592,1056.932793,359.1067
2592.5,1056.952848,359.10547
2593,1056.953373,359.1043
2593.5,1056.950937,359.10315
2594,1056.925947,359.10205
2594.5,1056.94344,359.10083
2595,1056.913893,359.09976
2595.5,1056.87666,359.09872
2596,1056.923112,359.0974
2596.5,1056.941382,359.09616
2597,1056.999258,359.09482
2597.5,1057.047957,359.09348
2598,1057.01148,359.09244
2598.5,1057.01022,359.09125
2599,1056.941823,359.0903
2599.5,1056.902343,359.08923
2600,1056.898836,359.08807
2600.5,1056.94281,359.0868
2601,1056.945225,359.0856
2601.5,1056.93777,359.08444
2602,1056.932016,359.08328
2602.5,1056.959652,359.08203
2603,1056.932667,359.08115
2603.5,1056.934662,359.08
2604,1056.96759,359.07867
2604.5,1056.984642,359.07745
2605,1057.081788,359.076
2605.5,1057.095186,359.07477
2606,1057.093212,359.0736
2606.5,1057.13748,359.0723
2607,1057.160496,359.07104
2607.5,1057.167678,359.06985
2608,1057.192857,359.0686
2608.5,1057.198107,359.06744
2609,1057.167804,359.06638
2609.5,1057.165305,359.06522
2610,1057.167993,359.06403
2610.5,1057.059108,359.06317
2611,1056.98817,359.06223
2611.5,1056.957027,359.06116
2612,1056.955284,359.06
2612.5,1056.85923,359.05914
2613,1056.808914,359.05814
2613.5,1056.716304,359.05722
2614,1056.691818,359.05612
2614.5,1056.666513,359.05502
2615,1056.66057,359.05386
2615.5,1056.64818,359.0527
2616,1056.64482,359.05154
2616.5,1056.63222,359.05038
2617,1056.643707,359.0492
2617.5,1056.64314,359.048
2618,1056.644526,359.0468
2618.5,1056.685287,359.0455
2619,1056.689592,359.0443
2619.5,1056.602106,359.04343
2620,1056.551727,359.0424
2620.5,1056.509118,359.04135
2621,1056.496938,359.0402
2621.5,1056.506808,359.03897
2622,1056.57552,359.0376
2622.5,1056.556158,359.03647
2623,1056.67128,359.0349
2623.5,1056.60471,359.03394
2624,1056.61059,359.03275
2624.5,1056.573714,359.03168
2625,1056.622098,359.03036
2625.5,1056.610443,359.0292
2626,1056.636,359.02792
2626.5,1056.5583,359.02698
2627,1056.58938,359.0257
2627.5,1056.62991,359.0244
2628,1056.5751,359.02338
2628.5,1056.589485,359.02216
2629,1056.541353,359.02112
2629.5,1056.51462,359.02002
2630,1056.521046,359.01883
2630.5,1056.53772,359.0176
2631,1056.510714,359.01648
2631.5,1056.54465,359.0152
2632,1056.540975,359.01404
2632.5,1056.616848,359.0126
2633,1056.579552,359.01154
2633.5,1056.62088,359.01022
2634,1056.643644,359.00894
2634.5,1056.641964,359.00778
2635,1056.594105,359.00674
2635.5,1056.569283,359.0056
2636,1056.530202,359.00455
2636.5,1056.552063,359.0033
2637,1056.557817,359.0021
2637.5,1056.54864,359.00098
2638,1056.5457,358.99982
2638.5,1056.53604,358.99863
2639,1056.545133,358.9974
2639.5,1056.543474,358.99625
2640,1056.541038,358.99506
2640.5,1056.55578,358.9938
2641,1056.535326,358.99268
2641.5,1056.528543,358.9915
2642,1056.525897,358.9903
2642.5,1056.522243,358.98914
2643,1056.50853,358.98798
2643.5,1056.531105,358.98672
2644,1056.52302,358.98557
2644.5,1056.596982,358.9841
2645,1056.661704,358.98273
2645.5,1056.722982,358.98135
2646,1056.80652,358.9799
2646.5,1056.816852,358.97867
2647,1056.813912,358.9775
2647.5,1056.811413,358.97632
2648,1056.813282,358.97513
2648.5,1056.835647,358.97388
2649,1056.86511,358.9726
2649.5,1056.863577,358.9714
2650,1056.8544,358.9702
2650.5,1056.90774,358.96884
2651,1056.905367,358.96765
2651.5,1056.853896,358.96664
2652,1056.798477,358.96564
2652.5,1056.81618,358.96436
2653,1056.79329,358.96326
2653.5,1056.837306,358.9619
2654,1056.825504,358.96075
2654.5,1056.8082,358.95963
2655,1056.86448,358.95825
2655.5,1056.900432,358.95694
2656,1056.89976,358.95575
2656.5,1056.94932,358.95438
2657,1056.995205,358.95306
2657.5,1056.99153,358.95187
2658,1056.947157,358.9508
2658.5,1056.914397,358.9498
2659,1056.88737,358.94867
2659.5,1056.94008,358.94733
2660,1056.951693,358.94608
2660.5,1056.962907,358.94485
2661,1056.99615,358.94354
2661.5,1057.067046,358.94214
2662,1057.090314,358.9409
2662.5,1057.06713,358.9398
2663,1057.057638,358.93863
2663.5,1057.01547,358.93753
2664,1057.017255,358.93634
2664.5,1056.92748,358.9354
2665,1056.88275,358.93436
2665.5,1056.851082,358.93323
2666,1056.720987,358.9324
2666.5,1056.659982,358.9314
2667,1056.64251,358.9302
2667.5,1056.686316,358.9289
2668,1056.664518,358.92776
2668.5,1056.63642,358.92667
2669,1056.642678,358.9254
2669.5,1056.632745,358.92426
2670,1056.586398,358.92322
2670.5,1056.62256,358.92188
2671,1056.611535,358.92072
2671.5,1056.596667,358.91956
2672,1056.62109,358.91827
2672.5,1056.619284,358.91708
2673,1056.624156,358.91586
2673.5,1056.56187,358.91486
2674,1056.506556,358.91382
2674.5,1056.551727,358.91245
2675,1056.55053,358.91125
2675.5,1056.573903,358.90997
2676,1056.540765,358.90887
2676.5,1056.522327,358.9077
2677,1056.478164,358.90665
2677.5,1056.493095,358.9054
2678,1056.512457,358.90414
2678.5,1056.51042,358.90295
2679,1056.491877,358.9018
2679.5,1056.442968,358.90073
2680,1056.486228,358.89938
2680.5,1056.485472,358.8982
2681,1056.430032,358.89716
2681.5,1056.470667,358.8958
2682,1056.478038,358.89456
2682.5,1056.476295,358.89337
2683,1056.46653,358.8922
2683.5,1056.374466,358.89127
2684,1056.390867,358.89
2684.5,1056.375054,358.88885
2685,1056.41466,358.88754
2685.5,1056.425412,358.8863
2686,1056.48543,358.8849
2686.5,1056.46254,358.88373
2687,1056.533016,358.8823
2687.5,1056.53625,358.8811
2688,1056.48564,358.88004
2688.5,1056.45918,358.87888
2689,1056.44973,358.8777
2689.5,1056.447084,358.87646
2690,1056.422598,358.87534
2690.5,1056.399393,358.87418
2691,1056.396264,358.873
2691.5,1056.4092,358.87173
2692,1056.435093,358.87042
2692.5,1056.453048,358.86917
2693,1056.452145,358.86795
2693.5,1056.468357,358.86667
2694,1056.477072,358.86542
2694.5,1056.447273,358.8643
2695,1056.427533,358.86316
2695.5,1056.394983,358.86203
2696,1056.517707,358.86047
2696.5,1056.506304,358.85928
2697,1056.498933,358.85806
2697.5,1056.49635,358.85684
2698,1056.493935,358.85565
2698.5,1056.491436,358.85443
2699,1056.464892,358.8533
2699.5,1056.5121,358.85193
2700,1056.519744,358.8507
2700.5,1056.60009,358.84924
2701,1056.62676,358.84793
2701.5,1056.687912,358.84653
2702,1056.738858,358.84515
2702.5,1056.74184,358.84393
2703,1056.760845,358.84262
2703.5,1056.76179,358.8414
2704,1056.763743,358.84018
2704.5,1056.810573,358.83884
2705,1056.712776,358.83792
2705.5,1056.657147,358.83685
2706,1056.624786,358.83575
2706.5,1056.714708,358.83426
2707,1056.747972,358.83295
2707.5,1056.741357,358.83176
2708,1056.74394,358.8305
2708.5,1056.719643,358.82938
2709,1056.76221,358.828
2709.5,1056.76326,358.82678
2710,1056.775146,358.82553
2710.5,1056.84936,358.8241
2711,1056.927732,358.82263
2711.5,1056.90669,358.82147
2712,1056.926136,358.8202
2712.5,1056.925107,358.81897
2713,1056.828465,358.81802
2713.5,1056.873636,358.81665
2714,1056.85545,358.81567
2714.5,1056.876072,358.8144
2715,1056.903498,358.81308
2715.5,1056.924015,358.81177
2716,1056.87771,358.81067
2716.5,1056.83361,358.8096
2717,1056.833967,358.80835
2717.5,1056.82668,358.8072
2718,1056.807066,358.806
2718.5,1056.730605,358.80502
2719,1056.67086,358.80396
2719.5,1056.643833,358.8028
2720,1056.586335,358.80173
2720.5,1056.588897,358.80048
2721,1056.552756,358.79938
2721.5,1056.548598,358.79816
2722,1056.564096,358.79688
2722.5,1056.570375,358.79562
2723,1056.57867,358.7944
2723.5,1056.609162,358.79306
2724,1056.616197,358.7918
2724.5,1056.579153,358.7907
2725,1056.522957,358.78967
2725.5,1056.568338,358.7883
2726,1056.576654,358.78702
2726.5,1056.538476,358.78592
2727,1056.569556,358.7846
2727.5,1056.61836,358.7832
2728,1056.570585,358.7821
2728.5,1056.579027,358.78085
2729,1056.53037,358.77975
2729.5,1056.51105,358.7786
2730,1056.476043,358.77747
2730.5,1056.436185,358.77637
2731,1056.403698,358.7752
2731.5,1056.398175,358.774
2732,1056.336603,358.77295
2732.5,1056.32751,358.7718
2733,1056.375747,358.77042
2733.5,1056.374466,358.7692
2734,1056.346074,358.76804
2734.5,1056.332424,358.7668
2735,1056.33276,358.7656
2735.5,1056.33948,358.76434
2736,1056.355692,358.76306
2736.5,1056.313146,358.76193
2737,1056.353697,358.7606
2737.5,1056.30714,358.7595
2738,1056.307875,358.75824
2738.5,1056.260268,358.75714
2739,1056.257328,358.7559
2739.5,1056.284418,358.75455
2740,1056.33801,358.75314
2740.5,1056.381648,358.75177
2741,1056.340887,358.75064
2741.5,1056.350106,358.74936
2742,1056.35061,358.7481
2742.5,1056.33318,358.74692
2743,1056.295002,358.7458
2743.5,1056.277698,358.7446
2744,1056.274758,358.74335
2744.5,1056.283263,358.74207
2745,1056.284166,358.7408
2745.5,1056.28173,358.7396
2746,1056.26367,358.7384
2746.5,1056.329547,358.73694
2747,1056.377427,358.73557
2747.5,1056.3756,358.73434
2748,1056.331332,358.73322
2748.5,1056.375873,358.73187
2749,1056.34893,358.7307
2749.5,1056.451242,358.72916
2750,1056.524553,358.72766
2750.5,1056.45099,358.72662
2751,1056.40647,358.72552
2751.5,1056.401577,358.7243
2752,1056.35376,358.7232
2752.5,1056.37539,358.7219
2753,1056.399582,358.72058
2753.5,1056.42201,358.7193
2754,1056.436563,358.71802
2754.5,1056.43629,358.71674
2755,1056.484884,358.71536
2755.5,1056.561723,358.71387
2756,1056.528144,358.7127
2756.5,1056.597486,358.71124
2757,1056.5667,358.71008
2757.5,1056.555003,358.7089
2758,1056.583458,358.70755
2758.5,1056.51336,358.7065
2759,1056.53058,358.70523
2759.5,1056.576465,358.70383
2760,1056.593202,358.70255
2760.5,1056.620313,358.7012
2761,1056.661263,358.69986
2761.5,1056.658827,358.6986
2762,1056.690222,358.69727
2762.5,1056.6885,358.696
2763,1056.672015,358.69482
2763.5,1056.72084,358.69342
2764,1056.731886,358.69214
2764.5,1056.753033,358.6908
2765,1056.786927,358.68942
2765.5,1056.763218,358.68823
2766,1056.76011,358.68698
2766.5,1056.757506,358.68573
2767,1056.77607,358.68442
2767.5,1056.828003,358.683
2768,1056.885186,358.68158
2768.5,1056.742785,358.68076
2769,1056.737262,358.6795
2769.5,1056.730143,358.67847
2770,1056.672015,358.67737
2770.5,1056.657084,358.67615
2771,1056.659982,358.6749
2771.5,1056.593895,358.67383
2772,1056.572055,358.6726
2772.5,1056.541983,358.67145
2773,1056.50748,358.6703
2773.5,1056.476505,358.66913
2774,1056.466824,358.6679
2774.5,1056.489756,358.6666
2775,1056.514557,358.66522
2775.5,1056.517392,358.66397
2776,1056.484506,358.66284
2776.5,1056.52449,358.66144
2777,1056.53121,358.6602
2777.5,1056.523335,358.65897
2778,1056.48669,358.6578
2778.5,1056.45057,358.65668
2779,1056.498282,358.65524
2779.5,1056.50244,358.654
2780,1056.544356,358.6526
2780.5,1056.52281,358.6514
2781,1056.57384,358.65
2781.5,1056.6045,358.64865
2782,1056.5394,358.64758
2782.5,1056.526044,358.64636
2783,1056.504498,358.64517
2783.5,1056.425538,358.64417
2784,1056.40416,358.64294
2784.5,1056.35397,358.64185
2785,1056.27627,358.6408
2785.5,1056.274548,358.6396
2786,1056.313524,358.63818
2786.5,1056.328455,358.63687
2787,1056.216567,358.63596
2787.5,1056.179838,358.63483
2788,1056.211758,358.63345
2788.5,1056.18345,358.63226
2789,1056.219255,358.6309
2789.5,1056.255207,358.6295
2790,1056.2958,358.6281
2790.5,1056.32772,358.62674
2791,1056.302625,358.62552
2791.5,1056.251553,358.6244
2792,1056.236685,358.62314
2792.5,1056.193614,358.622
2793,1056.205017,358.6207
2793.5,1056.113772,358.6197
2794,1056.076455,358.61853
2794.5,1056.099156,358.6172
2795,1056.134856,358.61578
2795.5,1056.180216,358.61438
2796,1056.165348,358.61313
2796.5,1056.191178,358.6118
2797,1056.175806,358.61053
2797.5,1056.165936,358.6093
2798,1056.163164,358.60803
2798.5,1056.145104,358.6068
2799,1056.137985,358.60556
2799.5,1056.18618,358.60413
2800,1056.190275,358.60284
2800.5,1056.16161,358.60165
2801,1056.18597,358.60034
2801.5,1056.20634,358.599
2802,1056.265014,358.59753
2802.5,1056.300903,358.59616
2803,1056.346662,358.59476
2803.5,1056.430998,358.59323
2804,1056.401892,358.59204
2804.5,1056.362748,358.59088
2805,1056.320706,358.58975
2805.5,1056.29958,358.58853
2806,1056.296472,358.58728
2806.5,1056.3504,358.58582
2807,1056.296157,358.58472
2807.5,1056.316023,358.5834
2808,1056.343764,358.58203
2808.5,1056.361782,358.58072
2809,1056.363252,358.57944
2809.5,1056.34179,358.57822
2810,1056.382278,358.5768
2810.5,1056.354285,358.57562
2811,1056.373437,358.57428
2811.5,1056.361404,358.57303
2812,1056.340446,358.5718
2812.5,1056.365184,358.57047
2813,1056.386268,358.56915
2813.5,1056.365436,358.56793
2814,1056.470016,358.5663
2814.5,1056.47367,358.565
2815,1056.494502,358.56363
2815.5,1056.49341,358.56235
2816,1056.5079,358.561
2816.5,1056.507774,358.55972
2817,1056.652023,358.558
2817.5,1056.632346,358.5568
2818,1056.623064,358.5555
2818.5,1056.64314,358.55417
2819,1056.677013,358.55276
2819.5,1056.6717,358.55148
2820,1056.674724,358.55017
2820.5,1056.676005,358.5489
2821,1056.654018,358.54767
2821.5,1056.625248,358.54648
2822,1056.63579,358.54517
2822.5,1056.630246,358.54388
2823,1056.5982,358.5427
2823.5,1056.598326,358.5414
2824,1056.54423,358.54025
2824.5,1056.473418,358.53915
2825,1056.421128,358.53824
2825.5,1056.422157,358.53693
2826,1056.392295,358.53574
2826.5,1056.401136,358.53442
2827,1056.284355,358.53348
2827.5,1056.325956,358.53204
2828,1056.36909,358.53064
2828.5,1056.412728,358.52924
2829,1056.450402,358.52783
2829.5,1056.464766,358.5265
2830,1056.422598,358.52533
2830.5,1056.438936,358.52402
2831,1056.44784,358.52267
2831.5,1056.395298,358.52155
2832,1056.364596,358.5204
2832.5,1056.417474,358.51892
2833,1056.441834,358.51758
2833.5,1056.510525,358.51605
2834,1056.522243,358.51474
2834.5,1056.495594,358.51352
2835,1056.490533,358.51224
2835.5,1056.502713,358.51093
2836,1056.48375,358.5097
2836.5,1056.402984,358.50867
2837,1056.34053,358.50757
2837.5,1056.29706,358.5064
2838,1056.296997,358.50513
2838.5,1056.303717,358.5038
2839,1056.3693,358.5023
2839.5,1056.357036,358.501
2840,1056.243804,358.50006
2840.5,1056.18051,358.49893
2841,1056.13368,358.49777
2841.5,1056.13578,358.4965
2842,1056.122424,358.4952
2842.5,1056.12696,358.49387
2843,1056.084162,358.49268
2843.5,1056.111588,358.4913
2844,1056.117153,358.48996
2844.5,1056.122676,358.48862
2845,1056.115998,358.48734
2845.5,1056.10806,358.48608
2846,1056.058206,358.48492
2846.5,1056.085695,358.4835
2847,1056.084162,358.4822
2847.5,1056.0816,358.4809
2848,1056.07467,358.47958
2848.5,1056.07992,358.47827
2849,1055.994744,358.47723
2849.5,1055.98689,358.47595
2850,1056.018012,358.47455
2850.5,1056.032754,358.4732
2851,1056.012762,358.47195
2851.5,1056.007953,358.47064
2852,1055.986365,358.4694
2852.5,1056.061986,358.46786
2853,1056.07509,358.46652
2853.5,1056.071856,358.46524
2854,1056.081537,358.4639
2854.5,1056.07929,358.4626
2855,1056.14502,358.4611
2855.5,1056.125868,358.45984
2856,1056.118434,358.45856
2856.5,1056.18303,358.45706
2857,1056.27354,358.45547
2857.5,1056.237126,358.45428
2858,1056.252834,358.45294
2858.5,1056.251742,358.45163
2859,1056.265644,358.4503
2859.5,1056.26556,358.44897
2860,1056.250902,358.44772
2860.5,1056.265203,358.44638
2861,1056.29874,358.44498
2861.5,1056.30231,358.44366
2862,1056.276984,358.4424
2862.5,1056.244056,358.44122
2863,1056.246303,358.4399
2863.5,1056.219444,358.43866
2864,1056.19353,358.4374
2864.5,1056.24477,358.4359
2865,1056.180342,358.43478
2865.5,1056.179964,358.43347
2866,1056.155667,358.43225
2866.5,1056.21999,358.4307
2867,1056.256803,358.42926
2867.5,1056.319362,358.42773
2868,1056.32856,358.4264
2868.5,1056.323583,358.42508
2869,1056.30189,358.42383
2869.5,1056.319152,358.42245
2870,1056.431628,358.4208
2870.5,1056.44301,358.41943
2871,1056.457143,358.4181
2871.5,1056.459327,358.41675
2872,1056.477576,358.41537
2872.5,1056.482448,358.41403
2873,1056.59442,358.41238
2873.5,1056.527514,358.41125
2874,1056.53898,358.40988
2874.5,1056.518085,358.40863
2875,1056.473418,358.40747
2875.5,1056.43818,358.40625
2876,1056.42852,358.40497
2876.5,1056.449457,358.40356
2877,1056.36657,358.4025
2877.5,1056.381585,358.4011
2878,1056.392358,358.39975
2878.5,1056.363966,358.3985
2879,1056.348573,358.39722
2879.5,1056.308085,358.39603
2880,1056.25044,358.39487
2880.5,1056.226227,358.39383
2881,1056.212136,358.39252
2881.5,1056.261108,358.39108
2882,1056.239688,358.38983
2882.5,1056.279546,358.38837
